checker-framework,git@github.com:typetools/checker-framework.git
checkstyle,https://github.com/checkstyle/checkstyle
cifuzz-example,https://github.com/jonathanmetzman/cifuzz-example.git
cilium,https://github.com/cilium/cilium.git
circl,https://github.com/cloudflare/circl.git
civetweb,https://github.com/civetweb/civetweb
cjson,https://github.com/DaveGamble/cJSON.git
clamav,https://github.com/Cisco-Talos/clamav-devel.git
clib,https://github.com/clibs/clib
click,https://github.com/pallets/click
clickhouse,https://github.com/ClickHouse/ClickHouse.git
clock,https://github.com/benbjohnson/clock
closure-compiler,https://github.com/google/closure-compiler/
closure-library,https://github.com/google/closure-library
cloud-custodian,https://github.com/cloud-custodian/cloud-custodian
cloud-hypervisor,https://github.com/cloud-hypervisor/cloud-hypervisor
cmake,https://gitlab.kitware.com/cmake/cmake
cmark,https://github.com/commonmark/cmark.git
compress,https://github.com/klauspost/compress
config-validator,https://github.com/GoogleCloudPlatform/config-validator/
configparser,https://github.com/jaraco/configparser/
connectedhomeip,https://github.com/project-chip/connectedhomeip.git
connexion,https://github.com/spec-first/connexion
containerd,https://github.com/containerd/containerd
coreutils,https://github.com/coreutils/coreutils
cosmos-sdk,https://github.com/cosmos/cosmos-sdk
coturn,https://github.com/coturn/coturn
coveragepy,https://github.com/nedbat/coveragepy
cpp-httplib,https://github.com/yhirose/cpp-httplib.git
cppcheck,https://github.com/danmar/cppcheck.git
cppitertools,https://github.com/ryanhaining/cppitertools
cpuinfo,https://github.com/pytorch/cpuinfo
cpython3,https://github.com/python/cpython
cras,https://chromium.googlesource.com/chromiumos/third_party/adhd
cri-o,https://github.com/cri-o/cri-o
croaring,https://github.com/RoaringBitmap/CRoaring
cron-utils,https://github.com/jmrozanec/cron-utils.git
croniter,https://github.com/kiorky/croniter
crossplane,https://github.com/crossplane/crossplane
crosvm,https://chromium.googlesource.com/crosvm/crosvm
cryptofuzz,https://github.com/guidovranken/cryptofuzz
cryptography,https://github.com/pyca/cryptography
cryptsetup,https://gitlab.com/cryptsetup/cryptsetup.git
cssselect,https://github.com/scrapy/cssselect
cubefs,https://github.com/cubefs/cubefs
cups,https://github.com/OpenPrinting/cups
cura-engine,https://github.com/Ultimaker/CuraEngine.git
curl,https://github.com/curl/curl.git
curvesapi,https://github.com/virtuald/curvesapi
cxxopts,https://github.com/jarro2783/cxxopts
cyclonedds,https://github.com/eclipse-cyclonedds/cyclonedds.git
d3,https://github.com/d3/d3.git
dapr,https://github.com/dapr
dart,https://github.com/dart-lang/sdk.git
dask,https://github.com/dask/dask
dateparser,https://github.com/scrapinghub/dateparser.git
dav1d,https://code.videolan.org/videolan/dav1d.git
dbus-broker,https://github.com/bus1/dbus-broker
decorator,https://github.com/micheles/decorator
defusedxml,https://github.com/tiran/defusedxml
demangle,https://github.com/ianlancetaylor/demangle
dgraph,https://github.com/dgraph-io/dgraph
digest,https://github.com/bmc/digest
dill,https://github.com/uqfoundation/dill
distlib,https://github.com/pypa/distlib
distribution,https://github.com/distribution/distribution
django,https://github.com/django/django.git
dlplibs,https://github.com/django/django.git
dng_sdk,https://android.googlesource.com/platform/external/dng_sdk/
dnsmasq,git://thekelleys.org.uk/dnsmasq.git
dnspython,https://github.com/rthalley/dnspython
docker-client,https://github.com/spotify/docker-client
docutils,https://github.com/jwilk-mirrors/docutils
dom4j,https://github.com/dom4j/dom4j.git
double-conversion,https://github.com/google/double-conversion.git
dovecot,https://github.com/dovecot/core
dpp,https://github.com/brainboxdotcc/DPP.git
draco,https://github.com/google/draco
dragonfly,https://github.com/dragonflyoss/Dragonfly
dropbear,https://github.com/mkj/dropbear
dropwizard,https://github.com/dropwizard/dropwizard
duckdb,https://github.com/duckdb/duckdb/
e2fsprogs,https://github.com/tytso/e2fsprogs
easywsclient,https://github.com/dhbaird/easywsclient
ecc-diff-fuzzer,https://github.com/catenacyber/elliptic-curve-differential-fuzzer
ecdsa-python,https://github.com/starkbank/ecdsa-python/
eclipse-equinox,https://github.com/eclipse-equinox/equinox
eigen,https://gitlab.com/libeigen/eigen.git
elfutils,git://sourceware.org/git/elfutils.git
envoy,https://github.com/envoyproxy/envoy.git
esp-v2,https://github.com/GoogleCloudPlatform/esp-v2.git
espeak-ng,https://github.com/espeak-ng/espeak-ng
et-xmlfile,https://github.com/biydnd/et_xmlfile
etcd,https://github.com/etcd-io/etcd
evo-inflector,https://github.com/atteo/evo-inflector
example,https://github.com/example/my-api
exiv2,https://github.com/Exiv2/exiv2
exp4j,https://github.com/fasseg/exp4j
expat,https://github.com/libexpat/libexpat
expr,https://github.com/antonmedv/expr.git
exprtk,https://github.com/ArashPartow/exprtk.git
faad2,https://github.com/knik0/faad2
fabric,https://github.com/hyperledger/fabric
face,https://github.com/mahmoud/face
fast-dds,https://github.com/eProsima/Fast-DDS.git
fast-xml-parser,https://github.com/NaturalIntelligence/fast-xml-parser
fast_float,https://github.com/fastfloat/fast_float.git
fasthttp,https://github.com/valyala/fasthttp
fastify,https://github.com/fastify/fastify
fastjson,https://github.com/valyala/fastjson
fastjson2,https://github.com/alibaba/fastjson2
feign,https://github.com/openfeign/feign
ffmpeg,https://git.ffmpeg.org/ffmpeg.git
ffms2,https://github.com/FFMS/ffms2
fftw3,https://github.com/fftw/fftw3.git
file,https://github.com/file/file.git
filelock,https://github.com/tox-dev/py-filelock
filesystem_spec,https://github.com/fsspec/filesystem_spec
fio,https://github.com/axboe/fio.git
firefox,https://hg.mozilla.org/mozilla-central/
firestore,https://github.com/firebase/firebase-ios-sdk.git
flac,https://github.com/xiph/flac.git
flask-jwt-extended,https://github.com/vimalloc/flask-jwt-extended
flask-restx,https://github.com/python-restx/flask-restx
flask-wtf,https://github.com/wtforms/flask-wtf/
flask,https://github.com/pallets/flask
flatbuffers,https://github.com/google/flatbuffers
flate2-rs,https://github.com/rust-lang/flate2-rs
flex,https://github.com/westes/flex
fluent-bit,https://github.com/fluent/fluent-bit/
fluxcd,https://github.com/fluxcd/flux2
flyway,https://github.com/flyway/flyway
fmt,https://github.com/fmtlib/fmt.git
fonttools,https://github.com/behdad/fonttools
freeimage,https://svn.code.sf.net/p/freeimage/svn/
freeradius,https://github.com/FreeRADIUS/freeradius-server.git
freerdp,https://github.com/FreeRDP/FreeRDP
freetype2,https://github.com/freetype/freetype2-testing.git
fribidi,https://github.com/fribidi/fribidi.git
frr,https://github.com/FRRouting/frr
fsnotify,https://github.com/fsnotify/fsnotify
ftfy,https://github.com/rspeer/python-ftfy
fuzzing-puzzles,https://github.com/google/fuzzer-test-suite
fuzztest-example,https://github.com/google/fuzztest
fuzztest-raksha,https://github.com/google/fuzztest
fuzzywuzzy,https://github.com/xdrop/fuzzywuzzy
fwupd,https://github.com/fwupd/fwupd
g-api-auth-httplib2,https://github.com/googleapis/google-auth-library-python-httplib2/
g-api-auth-library-python,https://github.com/googleapis/google-auth-library-python
g-api-pubsub,https://github.com/googleapis/python-pubsub
g-api-py-api-common-protos,https://github.com/googleapis/python-api-common-protos
g-api-py-oauthlib,https://github.com/googleapis/google-auth-library-python-oauthlib
g-api-python-bigquery-storage,https://github.com/googleapis/python-bigquery-storage
g-api-python-client,https://github.com/googleapis/google-api-python-client
g-api-python-cloud-core,https://github.com/googleapis/python-cloud-core
g-api-python-firestore,https://github.com/googleapis/python-firestore
g-api-python-tasks,https://github.com/googleapis/python-tasks
g-api-resource-manager,https://github.com/googleapis/python-resource-manager
g-api-resumable-media-python,https://github.com/googleapis/google-resumable-media-python
g-api-secret-manager,https://github.com/googleapis/python-secret-manager
g-apis-py-api-core,https://github.com/googleapis/python-api-core
g-auth-library-java,https://github.com/googleapis/google-auth-library-java/
g-cloud-logging-py,https://github.com/googleapis/python-logging
g-http-java-client,https://github.com/googleapis/google-http-java-client/
g-oauth-java-client,https://github.com/googleapis/google-oauth-java-client
g-py-bigquery,https://github.com/googleapis/python-bigquery
g-py-crc32c,https://github.com/googleapis/python-crc32c
gast,https://github.com/serge-sans-paille/gast
gc-iam,https://github.com/googleapis/python-iam
gcloud-error-py,https://github.com/googleapis/python-error-reporting
gcloud-go,https://github.com/googleapis/google-cloud-go
gcp-python-cloud-storage,https://github.com/googleapis/python-storage
gdal,https://github.com/OSGeo/gdal
gdbm,https://git.gnu.org.ua/gdbm.git
gdk-pixbuf,https://gitlab.gnome.org/GNOME/gdk-pixbuf.git
genshi,https://github.com/edgewall/genshi
geos,https://git.osgeo.org/gitea/geos/geos.git
gfwx,https://github.com/kalcutter/gfwx
ghostscript,git://git.ghostscript.com/ghostpdl.git
giflib,https://git.code.sf.net/p/giflib/code
gimli,https://github.com/gimli-rs/gimli
git,https://github.com/git/git
gitdb,https://github.com/gitpython-developers/gitdb
gitea,https://github.com/go-gitea/gitea
github_scarecrow,https://github.com/Alan32Liu/github-scarecrow
gitoxide,https://github.com/Byron/gitoxide
gitpython,https://github.com/gitpython-developers/gitpython
glib,https://gitlab.gnome.org/GNOME/glib
glog,https://github.com/google/glog
glom,https://github.com/mahmoud/glom
glslang,https://github.com/khronosgroup/glslang
gluon,https://github.com/ProtonMail/gluon
gnupg,git://git.gnupg.org/gnupg.git
gnutls,https://gitlab.com/gnutls/gnutls.git
go-attestation,https://github.com/google/go-attestation
go-cmp,https://github.com/google/go-cmp/cmp
go-coap,https://github.com/plgd-dev/go-coap
go-containerregistry,https://github.com/google/go-containerregistry
go-coredns,https://github.com/coredns/coredns.git
go-dhcp,https://github.com/insomniacslk/dhcp.git
go-dns,https://github.com/miekg/dns
go-ethereum,https://github.com/ethereum/go-ethereum
go-git,https://github.com/go-git/go-git
go-humanize,https://github.com/dustin/go-humanize
go-json-iterator,https://github.com/json-iterator/go
go-ldap,https://github.com/go-ldap/ldap
go-ole,https://github.com/go-ole/go-ole
go-pprof,https://github.com/google/pprof
go-readline,https://github.com/chzyer/readline
go-redis,https://github.com/go-redis/redis
go-sftp,https://github.com/pkg/sftp
go-shlex,https://github.com/google/shlex
go-snappy,https://github.com/golang/snappy
go-sqlite3,https://github.com/mattn/go-sqlite3/
go-toml,https://github.com/pelletier/go-toml
go-yaml,https://github.com/go-yaml/yaml
gobgp,https://github.com/osrg/gobgp
gogo-protobuf,https://github.com/gogo/protobuf
golang-appengine,https://github.com/golang/appengine
golang-protobuf,https://github.com/protocolbuffers/protobuf-go
golang,https://github.com/golang/go
gonids,https://github.com/google/gonids
gopacket,https://github.com/google/gopacket
gopsutil,https://github.com/shirou/gopsutil
gosnmp,https://github.com/gosnmp/gosnmp
gpac,https://github.com/gpac/gpac
gprof2dot,https://github.com/jrfonseca/gprof2dot
gpsd,https://gitlab.com/gpsd/gpsd
graphicsfuzz-spirv,https://github.com/google/graphicsfuzz
graphicsmagick,https://github.com/kstep/graphicsmagick
graphql-java,https://github.com/graphql-java/graphql-java
greenmail,https://github.com/greenmail-mail-test/greenmail.git
grok,https://github.com/GrokImageCompression/grok.git
groovy,https://github.com/apache/groovy.git
grpc-gateway,https://github.com/grpc-ecosystem/grpc-gateway
grpc-go,https://github.com/grpc/grpc-go
grpc-httpjson-transcoding,https://github.com/grpc-ecosystem/grpc-httpjson-transcoding.git
grpc-py,https://github.com/grpc/grpc
grpc-swift,https://github.com/grpc/grpc-swift
grpc,https://github.com/grpc/grpc
gson,https://github.com/google/gson
gss-ntlmssp,https://github.com/gssapi/gss-ntlmssp
gstreamer,https://gitlab.freedesktop.org/gstreamer/gstreamer.git
guava,https://github.com/google/guava.git
guetzli,https://github.com/google/guetzli
guice,https://github.com/google/guice.git
gunicorn,https://github.com/benoitc/gunicorn
gvisor,https://github.com/google/gvisor
gwt,https://github.com/gwtproject/gwt/
h11,https://github.com/python-hyper/h11
h2database,https://github.com/h2database/h2database.git
h2o,https://github.com/h2o/h2o
h3,https://github.com/uber/h3
h5py,https://github.com/h5py/h5py
hadoop,https://github.com/apache/hadoop/
hamcrest,https://github.com/hamcrest/JavaHamcrest.git
haproxy,https://github.com/haproxy/haproxy
harfbuzz,https://github.com/harfbuzz/harfbuzz.git
hcl,https://github.com/hashicorp/hcl
hdf5,https://github.com/HDFGroup/hdf5
hdrhistogram,https://github.com/HdrHistogram/HdrHistogram.git
helm,https://github.com/helm/helm
hermes,https://github.com/facebook/hermes.git
hibernate-orm,https://github.com/hibernate/hibernate-orm
highwayhash,https://github.com/google/highwayhash
hiredis-py,https://github.com/redis/hiredis-py
hiredis,https://github.com/redis/hiredis
hive,https://github.com/apache/hive/tree/master/
hoextdown,https://github.com/kjdev/hoextdown.git
hostap,git://w1.fi/srv/git/hostap.git
hsqldb,https://svn.code.sf.net/p/hsqldb/svn/
html2text,https://github.com/Alir3z4/html2text
html5lib-python,https://github.com/html5lib/html5lib-python
htmlunit,https://github.com/HtmlUnit/htmlunit.git
htslib,https://github.com/samtools/htslib.git
http-parser,https://github.com/nodejs/http-parser
http-pattern-matcher,https://github.com/google/http_pattern_matcher.git
httparse,https://github.com/seanmonstar/httparse
httpcomponents-client,https://github.com/apache/httpcomponents-client.git
httpcomponents-core,https://github.com/apache/httpcomponents-core.git
httpcore,https://github.com/encode/httpcore
httplib2,https://github.com/httplib2/httplib2
httpretty,https://github.com/gabrielfalcao/httpretty
httpx,https://github.com/encode/httpx
hugo,https://github.com/gohugoio/hugo
hunspell,https://github.com/hunspell/hunspell.git
hwloc,https://github.com/open-mpi/hwloc
hyperium,https://github.com/hyperium/
ibmswtpm2,https://git.code.sf.net/p/ibmswtpm2/tpm2
ical4j,https://github.com/ical4j/ical4j.git
icalendar,https://github.com/collective/icalendar.git
icu,https://github.com/unicode-org/icu.git
idna,https://github.com/kjd/idna
igraph,https://github.com/igraph/igraph
ijson,https://github.com/ICRAR/ijson
image-png,https://github.com/image-rs/image-png
image-rs,https://github.com/image-rs/image
imageio,https://github.com/imageio/imageio
imagemagick,https://github.com/imagemagick/imagemagick
immer,https://github.com/arximboldi/immer.git
importlib_metadata,https://github.com/python/importlib_metadata
inchi,https://github.com/metamolecular/inchi
influxdb,https://github.com/influxdata/influxdb
iniconfig,https://github.com/pytest-dev/iniconfig
inih,https://github.com/benhoyt/inih
ion-java,https://github.com/amazon-ion/ion-java/
ipaddress,https://github.com/phihag/ipaddress
ipfs,https://github.com/ipfs/go-datastore
ipykernel,https://github.com/ipython/ipykernel
ipython,https://github.com/ipython/ipython
iroha,https://github.com/hyperledger/iroha.git
irssi,https://github.com/irssi/irssi
isodate,https://github.com/gweis/isodate
istio-ztunnel,https://github.com/istio/ztunnel
istio,https://github.com/istio/istio
itext7,https://github.com/itext/itext7
itoa,https://github.com/dtolnay/itoa
itsdangerous,https://github.com/pallets/itsdangerous
ja3,https://github.com/salesforce/ja3.git
jackson-core,https://github.com/FasterXML/jackson-core
jackson-databind,https://github.com/FasterXML/jackson-databind.git
jackson-dataformat-xml,https://github.com/FasterXML/jackson-dataformat-xml
jackson-dataformats-binary,https://github.com/FasterXML/jackson-dataformats-binary
jackson-dataformats-text,https://github.com/FasterXML/jackson-dataformats-text
jackson-datatype-joda,https://github.com/FasterXML/jackson-datatype-joda
jackson-modules-java8,https://github.com/FasterXML/jackson-modules-java8.git
jakarta-mail-api,https://github.com/eclipse-ee4j/mail.git
janet,https://github.com/janet-lang/janet
janino,https://github.com/janino-compiler/janino.git
jansi,https://github.com/fusesource/jansi
jansson,https://github.com/akheron/jansson.git
janus-gateway,https://github.com/meetecho/janus-gateway.git
java-diff-utils,https://github.com/java-diff-utils/java-diff-utils.git
java-example,https://github.com/CodeIntelligenceTesting/jazzer
java-jwt,https://github.com/auth0/java-jwt/
java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator
java-xmlbuilder,https://github.com/jmurty/java-xmlbuilder
javacpp,https://github.com/bytedeco/javacpp
javaparser,https://github.com/javaparser/javaparser
javascript-example,https://github.com/CodeIntelligenceTesting/jazzer.js
javassist,https://github.com/jboss-javassist/javassist
jaxb,https://github.com/eclipse-ee4j/jaxb-ri.git
jbig2dec,git://git.ghostscript.com/jbig2dec.git
jboss-logging,https://github.com/jboss-logging/jboss-logging
jdom,https://github.com/hunterhacker/jdom.git
jedi,https://github.com/davidhalter/jedi
jersey,https://github.com/eclipse-ee4j/jersey.git
jettison,https://github.com/jettison-json/jettison.git
jetty,https://github.com/eclipse/jetty.project
jflex,https://github.com/jflex-de/jflex
jfreechart,https://github.com/jfree/jfreechart.git
jimfs,git@github.com:google/jimfs.git
jimp,https://github.com/jimp-dev/jimp
jinja2,https://github.com/pallets/jinja
jline3,https://github.com/jline/jline3
jmespathpy,https://github.com/jmespath/jmespath.py
jmh,https://github.com/openjdk/jmh
joblib,https://github.com/joblib/joblib
joda-time,https://github.com/JodaOrg/joda-time.git
jolt,https://github.com/bazaarvoice/jolt
joni,https://github.com/jruby/joni
jooq,https://github.com/jOOQ/jOOQ.git
jopt-simple,https://github.com/jopt-simple/jopt-simple.git
jose4j,https://bitbucket.org/b_c/jose4j/src/master/
jpeg-js,https://github.com/jpeg-js/jpeg-js
jq,https://github.com/jqlang/jq
js-yaml,https://github.com/nodeca/js-yaml
jsc,https://github.com/WebKit/WebKit.git
jsch,https://github.com/mwiede/jsch
jsemver,https://github.com/zafarkhaja/jsemver
jsign,https://github.com/ebourg/jsign.git
jsmin,https://github.com/tikitu/jsmin
json-c,https://github.com/json-c/json-c.git
json-flattener,https://github.com/wnameless/json-flattener/
json-java,https://github.com/stleary/JSON-java
json-patch,https://github.com/evanphx/json-patch
json-sanitizer,https://github.com/OWASP/json-sanitizer
json-simple,https://github.com/fangyidong/json-simple
json-smart-v2,https://github.com/netplex/json-smart-v2.git
json,https://github.com/nlohmann/json.git
json2avro,https://github.com/allegro/json-avro-converter
json5format,https://github.com/google/json5format
jsoncons,https://github.com/danielaparker/jsoncons
jsoncpp,https://github.com/open-source-parsers/jsoncpp
jsonnet,https://github.com/google/jsonnet.git
jsonp-api,https://github.com/jakartaee/jsonp-api
jsonparser,https://github.com/buger/jsonparser
jsonpath,https://github.com/json-path/JsonPath.git
jsonpickle,https://github.com/jsonpickle/jsonpickle
jsonschema,https://github.com/Julian/jsonschema
jsoup,https://github.com/jhy/jsoup/
jsqlparser,https://github.com/JSQLParser/JSqlParser/
jstl-api,https://github.com/eclipse-ee4j/jstl-api.git
jts,https://github.com/locationtech/jts
juju,https://github.com/juju/juju
jul-to-slf4j,https://github.com/qos-ch/slf4j.git
junrar,https://github.com/junrar/junrar.git
jupyter-nbconvert,https://github.com/jupyter/nbconvert
jupyter_server,https://github.com/jupyter-server/jupyter_server
jwt-verify-lib,https://github.com/google/jwt_verify_lib.git
jxls,https://github.com/jxlsteam/jxls
kafka,https://github.com/confluentinc/confluent-kafka-python
kamailio,https://github.com/kamailio/kamailio
karchive,https://invent.kde.org/frameworks/karchive.git
kcodecs,https://invent.kde.org/frameworks/kcodecs.git
keras,https://github.com/keras-team/keras
keycloak,https://github.com/keycloak/keycloak
keystone,https://github.com/keystone-engine/keystone.git
kie-soup,https://github.com/kiegroup/kie-soup
kimageformats,https://invent.kde.org/frameworks/kimageformats.git
kiwisolver,https://github.com/nucleic/kiwi
knative,https://github.com/knative
knot-dns,https://gitlab.nic.cz/knot/knot-dns.git
krb5,https://github.com/krb5/krb5
kryo,https://github.com/EsotericSoftware/kryo
kubeedge,https://github.com/kubeedge/kubeedge
kubernetes-cluster-api,https://github.com/kubernetes-sigs/cluster-api
kubernetes,https://github.com/kubernetes/kubernetes.git
kyverno,https://github.com/kyverno/kyverno
lame,https://svn.code.sf.net/p/lame/svn/trunk/lame
lark-parser,https://github.com/lark-parser/lark
lcms,https://github.com/mm2/Little-CMS
leptonica,https://github.com/DanBloomberg/leptonica.git
leveldb,https://github.com/google/leveldb.git
libaom,https://aomedia.googlesource.com/aom
libarchive,https://github.com/libarchive/libarchive.git
libass,https://github.com/libass/libass.git
libavc,https://github.com/ittiam-systems/libavc.git
libavif,https://github.com/AOMediaCodec/libavif.git
libbpf,https://github.com/libbpf/libbpf
libcacard,https://gitlab.freedesktop.org/spice/libcacard.git
libcbor,https://github.com/PJK/libcbor
libcoap,https://github.com/obgm/libcoap.git
libcst,https://github.com/instagram/libcst
libcue,https://github.com/lipnitsk/libcue.git
libdwarf,https://github.com/davea42/libdwarf-code
libecc,https://github.com/ANSSI-FR/libecc.git
libevent,https://github.com/libevent/libevent.git
libexif,https://github.com/libexif/libexif
libfdk-aac,https://android.googlesource.com/platform/external/aac/
libfido2,https://github.com/Yubico/libfido2
libfuse,https://github.com/libfuse/libfuse
libgd,https://github.com/libgd/libgd
libgit2,https://github.com/libgit2/libgit2
libheif,https://github.com/strukturag/libheif.git
libhevc,https://github.com/ittiam-systems/libhevc.git
libhtp,https://github.com/OISF/libhtp.git
libical,https://github.com/libical/libical.git
libidn,https://git.savannah.gnu.org/git/libidn.git
libidn2,https://gitlab.com/libidn/libidn2.git
libiec61850,https://github.com/mz-automation/libiec61850
libigl,https://github.com/libigl/libigl
libjpeg-turbo,https://github.com/libjpeg-turbo/libjpeg-turbo
libjxl,https://github.com/libjxl/libjxl.git
libldac,https://android.googlesource.com/platform/external/libldac
liblouis,https://github.com/liblouis/liblouis
libmicrohttpd,https://git.gnunet.org/libmicrohttpd.git
libmodbus,https://github.com/stephane/libmodbus
libmpeg2,https://github.com/ittiam-systems/libmpeg2.git
libpcap,https://github.com/the-tcpdump-group/libpcap.git
libpg_query,https://github.com/pganalyze/pg_query
libphonenumber,https://github.com/google/libphonenumber
libplist,https://github.com/libimobiledevice/libplist
libpng-proto,https://git.code.sf.net/p/libpng/code libpng-code
libpng,https://github.com/pnggroup/libpng.git
libprotobuf-mutator,https://github.com/google/libprotobuf-mutator.git
libpsl,https://github.com/rockdaboot/libpsl.git
libra,https://github.com/libra/libra
libraw,https://github.com/libraw/libraw
librawspeed,https://github.com/darktable-org/rawspeed.git
librdkafka,https://github.com/edenhill/librdkafka
libredwg,https://github.com/LibreDWG/libredwg
libreoffice,https://git.libreoffice.org/core
libressl,https://github.com/libressl-portable/portable.git
libsass,https://github.com/sass/libsass.git
libsndfile,https://github.com/libsndfile/libsndfile.git
libsodium,https://github.com/jedisct1/libsodium.git
libspectre,https://gitlab.freedesktop.org/libspectre/libspectre.git
libspng,https://github.com/randy408/libspng.git
libsrtp,https://github.com/cisco/libsrtp
